ID,Sex,Region,Children,Est_Income,AgeGroup,Car_Owner,Status
1521.000000,M,3.000000,2.000000,72084.700000,4.000000,N,S
1522.000000,F,1.000000,0.000000,42760.500000,4.000000,N,S
1523.000000,F,2.000000,1.000000,49072.000000,4.000000,N,S
1524.000000,F,1.000000,0.000000,27371.800000,3.000000,Y,M
1528.000000,M,1.000000,0.000000,71472.900000,3.000000,N,M
1529.000000,F,1.000000,0.000000,95405.700000,3.000000,N,M
1530.000000,F,1.000000,0.000000,95786.800000,3.000000,Y,S
1532.000000,M,1.000000,0.000000,90321.600000,4.000000,N,S
1533.000000,M,1.000000,0.000000,90478.600000,4.000000,N,S
1534.000000,F,3.000000,2.000000,56187.000000,4.000000,N,M
1537.000000,F,2.000000,1.000000,42000.000000,1.000000,N,S
1539.000000,M,1.000000,0.000000,9780.660000,1.000000,N,M
1542.000000,M,3.000000,2.000000,29616.000000,3.000000,N,M
1544.000000,M,1.000000,0.000000,19732.800000,3.000000,N,M
1545.000000,M,2.000000,1.000000,41690.500000,1.000000,Y,S
1547.000000,M,3.000000,2.000000,96.330000,4.000000,N,S
1550.000000,F,3.000000,2.000000,52004.800000,1.000000,N,M
1553.000000,M,3.000000,2.000000,53010.800000,1.000000,N,M
1554.000000,M,2.000000,1.000000,75004.500000,5.000000,N,M
1557.000000,M,1.000000,0.000000,19749.300000,4.000000,N,M
1558.000000,M,2.000000,1.000000,57626.900000,3.000000,Y,S
1559.000000,M,1.000000,0.000000,20078.000000,2.000000,N,D
1560.000000,F,3.000000,2.000000,47902.000000,2.000000,N,M
1565.000000,M,2.000000,1.000000,7545.960000,1.000000,Y,M
1571.000000,F,1.000000,0.000000,78851.300000,3.000000,N,S
1572.000000,F,2.000000,1.000000,17540.700000,4.000000,Y,S
1573.000000,F,1.000000,0.000000,83891.900000,4.000000,Y,M
1574.000000,F,3.000000,2.000000,28220.800000,3.000000,N,S
1576.000000,F,1.000000,0.000000,28589.100000,1.000000,N,S
1578.000000,F,3.000000,2.000000,5237.630000,3.000000,N,M
1581.000000,M,3.000000,2.000000,89459.900000,4.000000,N,S
1584.000000,F,2.000000,1.000000,13576.500000,3.000000,N,S
1588.000000,F,3.000000,2.000000,67388.000000,4.000000,N,M
1589.000000,F,2.000000,1.000000,57063.000000,4.000000,Y,M
1590.000000,F,3.000000,2.000000,84166.100000,4.000000,N,M
1591.000000,F,1.000000,0.000000,45612.900000,1.000000,N,S
1596.000000,F,2.000000,1.000000,7737.940000,3.000000,N,S
1597.000000,M,3.000000,2.000000,65000.000000,3.000000,N,S
1598.000000,F,3.000000,2.000000,45287.600000,2.000000,Y,M
1599.000000,F,3.000000,2.000000,59613.100000,2.000000,N,M
1601.000000,F,2.000000,1.000000,16326.700000,3.000000,N,S
1604.000000,F,3.000000,2.000000,9559.780000,4.000000,N,S
1607.000000,F,3.000000,2.000000,42031.800000,3.000000,N,M
1609.000000,F,3.000000,2.000000,83284.100000,2.000000,Y,M
1610.000000,M,2.000000,1.000000,39229.100000,2.000000,N,M
1611.000000,F,1.000000,0.000000,68427.400000,3.000000,N,S
1613.000000,M,1.000000,0.000000,3601.710000,3.000000,N,S
1615.000000,F,1.000000,0.000000,98716.300000,4.000000,N,S
1616.000000,F,3.000000,2.000000,66182.700000,4.000000,Y,S
1617.000000,F,3.000000,2.000000,84789.300000,3.000000,N,M
1619.000000,F,3.000000,2.000000,35976.500000,3.000000,Y,M
1620.000000,F,1.000000,0.000000,32703.100000,5.000000,Y,M
1622.000000,F,3.000000,2.000000,8204.720000,4.000000,N,M
1623.000000,M,2.000000,1.000000,97180.400000,2.000000,N,M
1625.000000,F,3.000000,2.000000,38280.000000,2.000000,N,S
1626.000000,M,1.000000,0.000000,64136.600000,4.000000,Y,S
1628.000000,F,3.000000,2.000000,45429.700000,4.000000,Y,M
1630.000000,F,1.000000,0.000000,25285.500000,4.000000,N,S
1631.000000,F,3.000000,2.000000,77551.100000,2.000000,Y,M
1632.000000,F,1.000000,0.000000,38538.400000,1.000000,N,M
1639.000000,M,1.000000,0.000000,92881.800000,1.000000,N,M
1640.000000,M,3.000000,2.000000,43634.500000,1.000000,N,S
1644.000000,F,2.000000,1.000000,13109.100000,4.000000,N,S
1645.000000,M,2.000000,1.000000,92647.500000,4.000000,N,S
1646.000000,M,3.000000,2.000000,21021.600000,4.000000,Y,S
1647.000000,M,1.000000,0.000000,74460.700000,4.000000,Y,S
1650.000000,F,3.000000,2.000000,28787.400000,3.000000,N,S
1653.000000,M,2.000000,1.000000,13091.600000,4.000000,N,M
1656.000000,F,3.000000,2.000000,62061.800000,3.000000,Y,M
1657.000000,F,2.000000,1.000000,20550.900000,1.000000,Y,M
1660.000000,M,3.000000,2.000000,1765.410000,1.000000,N,M
1663.000000,F,3.000000,2.000000,19131.100000,4.000000,N,S
1669.000000,M,3.000000,2.000000,42750.300000,3.000000,Y,M
1671.000000,F,3.000000,2.000000,2842.550000,3.000000,N,S
1672.000000,M,3.000000,2.000000,22358.100000,4.000000,N,M
1674.000000,M,1.000000,0.000000,47870.800000,2.000000,Y,M
1675.000000,F,3.000000,2.000000,6440.460000,5.000000,Y,S
1676.000000,F,1.000000,0.000000,7325.500000,2.000000,N,S
1677.000000,M,2.000000,1.000000,63900.900000,2.000000,N,M
1678.000000,M,3.000000,2.000000,28766.900000,3.000000,N,M
1680.000000,M,2.000000,1.000000,5252.290000,1.000000,N,M
1684.000000,M,3.000000,2.000000,91272.200000,1.000000,Y,M
1690.000000,M,1.000000,0.000000,69000.000000,3.000000,Y,S
1694.000000,M,3.000000,2.000000,1406.050000,1.000000,Y,M
1696.000000,F,1.000000,0.000000,73228.300000,4.000000,N,S
1697.000000,F,3.000000,2.000000,76231.900000,4.000000,N,S
1702.000000,M,2.000000,1.000000,64792.300000,4.000000,N,M
1705.000000,F,1.000000,0.000000,93322.100000,3.000000,Y,S
1710.000000,M,2.000000,1.000000,63437.300000,4.000000,N,M
1714.000000,M,3.000000,2.000000,49910.700000,4.000000,Y,M
1716.000000,M,1.000000,0.000000,76161.400000,3.000000,Y,M
1717.000000,F,3.000000,2.000000,55860.000000,1.000000,Y,M
1718.000000,F,2.000000,1.000000,12686.000000,5.000000,N,S
1726.000000,M,3.000000,2.000000,57360.800000,4.000000,Y,M
1727.000000,M,2.000000,1.000000,92414.700000,3.000000,Y,M
1728.000000,M,1.000000,0.000000,60102.700000,3.000000,N,M
1730.000000,F,3.000000,2.000000,17888.700000,3.000000,N,M
1731.000000,F,2.000000,1.000000,12526.300000,4.000000,N,S
1734.000000,F,3.000000,2.000000,14578.800000,4.000000,Y,S
1737.000000,M,1.000000,0.000000,78572.200000,3.000000,Y,M
1739.000000,F,3.000000,2.000000,48238.800000,2.000000,N,M
1741.000000,F,1.000000,0.000000,28770.900000,1.000000,N,M
1742.000000,F,3.000000,2.000000,87578.200000,4.000000,Y,M
1743.000000,F,3.000000,2.000000,86695.400000,1.000000,N,M
1745.000000,F,3.000000,2.000000,76791.200000,4.000000,N,S
1749.000000,F,1.000000,0.000000,30763.800000,1.000000,Y,S
1750.000000,F,3.000000,2.000000,3193.600000,4.000000,N,M
1751.000000,M,2.000000,1.000000,69680.900000,1.000000,N,M
1754.000000,F,1.000000,0.000000,83287.000000,5.000000,N,M
1755.000000,M,1.000000,0.000000,2056.060000,1.000000,Y,S
1756.000000,F,3.000000,2.000000,7776.600000,2.000000,N,M
1757.000000,M,2.000000,1.000000,2067.820000,3.000000,N,M
1758.000000,M,1.000000,0.000000,68000.000000,4.000000,N,S
1760.000000,M,1.000000,0.000000,69343.300000,3.000000,N,M
1764.000000,F,1.000000,0.000000,14932.500000,3.000000,N,M
1765.000000,F,1.000000,0.000000,27498.100000,3.000000,N,S
1767.000000,M,3.000000,2.000000,21419.900000,4.000000,N,M
1768.000000,M,3.000000,2.000000,30665.200000,1.000000,Y,M
1769.000000,F,2.000000,1.000000,78000.000000,4.000000,Y,M
1770.000000,F,3.000000,2.000000,50561.300000,3.000000,N,M
1772.000000,F,3.000000,2.000000,23464.000000,4.000000,Y,S
1773.000000,F,3.000000,2.000000,194.570000,5.000000,N,M
1774.000000,F,2.000000,1.000000,98680.400000,5.000000,Y,M
1775.000000,M,1.000000,0.000000,65619.700000,4.000000,Y,M
1776.000000,F,2.000000,1.000000,95620.300000,4.000000,Y,M
1777.000000,F,1.000000,0.000000,85275.000000,3.000000,N,S
1778.000000,F,2.000000,1.000000,66921.400000,4.000000,Y,M
1779.000000,F,2.000000,1.000000,98453.600000,4.000000,Y,M
1780.000000,F,3.000000,2.000000,94026.800000,2.000000,Y,M
1782.000000,F,3.000000,2.000000,57420.000000,3.000000,Y,S
1783.000000,M,1.000000,0.000000,68000.000000,3.000000,N,M
1785.000000,M,3.000000,2.000000,47639.100000,3.000000,N,M
1786.000000,F,3.000000,2.000000,63234.500000,4.000000,Y,M
1788.000000,M,1.000000,0.000000,3911.900000,3.000000,N,M
1790.000000,F,3.000000,2.000000,18296.400000,3.000000,Y,M
1791.000000,F,1.000000,0.000000,39461.000000,1.000000,N,S
1796.000000,F,3.000000,2.000000,52957.000000,3.000000,Y,M
1797.000000,F,3.000000,2.000000,86747.100000,5.000000,N,S
1799.000000,F,2.000000,1.000000,87404.600000,4.000000,N,M
1801.000000,F,3.000000,2.000000,85394.000000,1.000000,Y,M
1802.000000,F,1.000000,0.000000,2121.360000,3.000000,N,S
1803.000000,F,3.000000,2.000000,63566.100000,4.000000,Y,M
1806.000000,F,1.000000,0.000000,89813.600000,1.000000,N,S
1807.000000,F,3.000000,2.000000,25738.400000,3.000000,N,M
1808.000000,F,3.000000,2.000000,82644.200000,2.000000,Y,M
1809.000000,F,2.000000,1.000000,27783.600000,1.000000,N,S
1812.000000,F,3.000000,2.000000,60485.500000,3.000000,N,M
1815.000000,F,3.000000,2.000000,809.430000,2.000000,Y,M
1816.000000,M,2.000000,1.000000,76529.800000,4.000000,N,S
1817.000000,F,3.000000,2.000000,34577.700000,4.000000,N,M
1820.000000,F,3.000000,2.000000,19008.400000,4.000000,Y,S
1821.000000,F,1.000000,0.000000,98056.300000,4.000000,N,M
1822.000000,M,1.000000,0.000000,80000.000000,3.000000,Y,M
1824.000000,M,1.000000,0.000000,78894.200000,2.000000,N,M
1825.000000,M,2.000000,1.000000,16432.100000,1.000000,Y,S
1826.000000,M,2.000000,1.000000,62797.900000,4.000000,N,M
1827.000000,M,2.000000,1.000000,71329.900000,3.000000,Y,S
1831.000000,F,1.000000,0.000000,20913.600000,4.000000,N,S
1834.000000,F,2.000000,1.000000,540.400000,3.000000,Y,S
1838.000000,M,3.000000,2.000000,67339.800000,1.000000,N,M
1840.000000,M,2.000000,1.000000,75799.900000,3.000000,N,M
1841.000000,F,3.000000,2.000000,15688.500000,4.000000,N,S
1842.000000,F,1.000000,0.000000,43382.300000,1.000000,N,S
1844.000000,F,1.000000,0.000000,5185.310000,4.000000,N,S
1845.000000,F,2.000000,1.000000,35089.000000,1.000000,N,S
1846.000000,F,1.000000,0.000000,37000.000000,1.000000,N,S
1848.000000,F,3.000000,2.000000,80087.700000,3.000000,N,M
1849.000000,F,3.000000,2.000000,59691.300000,2.000000,N,M
1851.000000,F,3.000000,2.000000,11251.100000,3.000000,Y,S
1853.000000,M,2.000000,1.000000,70908.700000,3.000000,N,M
1854.000000,M,1.000000,0.000000,94928.300000,3.000000,N,S
1856.000000,F,3.000000,2.000000,50622.300000,3.000000,N,M
1858.000000,M,1.000000,0.000000,100020.000000,3.000000,Y,M
1862.000000,M,1.000000,0.000000,69000.000000,4.000000,Y,M
1863.000000,M,2.000000,1.000000,37626.000000,2.000000,N,S
1865.000000,F,2.000000,1.000000,56722.800000,4.000000,N,M
1867.000000,M,2.000000,1.000000,120000.000000,5.000000,N,M
1868.000000,F,3.000000,2.000000,3416.620000,1.000000,Y,S
1869.000000,F,1.000000,0.000000,73069.100000,4.000000,Y,M
1870.000000,M,2.000000,1.000000,80000.000000,4.000000,Y,M
1871.000000,F,3.000000,2.000000,8032.160000,3.000000,N,M
1872.000000,F,2.000000,1.000000,93454.300000,3.000000,Y,D
1873.000000,M,1.000000,0.000000,5745.000000,1.000000,Y,M
1875.000000,F,1.000000,0.000000,92564.100000,3.000000,Y,S
1879.000000,F,3.000000,2.000000,48322.500000,3.000000,Y,M
1882.000000,F,3.000000,2.000000,81913.800000,3.000000,Y,M
1885.000000,F,1.000000,0.000000,919.930000,3.000000,N,S
1886.000000,F,3.000000,2.000000,69486.800000,2.000000,N,M
1887.000000,F,3.000000,2.000000,24482.800000,2.000000,N,M
1890.000000,F,3.000000,2.000000,92103.800000,4.000000,N,M
1891.000000,F,3.000000,2.000000,8392.140000,2.000000,Y,S
1892.000000,F,1.000000,0.000000,17138.200000,4.000000,N,S
1894.000000,F,3.000000,2.000000,47010.100000,4.000000,N,M
1896.000000,F,1.000000,0.000000,67239.400000,3.000000,N,S
1897.000000,M,2.000000,1.000000,69406.700000,3.000000,Y,M
1899.000000,F,3.000000,2.000000,83259.300000,3.000000,N,M
1902.000000,M,2.000000,1.000000,20818.500000,1.000000,N,M
1906.000000,F,3.000000,2.000000,2185.600000,4.000000,N,M
1908.000000,M,2.000000,1.000000,76511.300000,4.000000,N,M
1910.000000,F,2.000000,1.000000,6946.070000,1.000000,N,M
1911.000000,F,3.000000,2.000000,11234.700000,3.000000,Y,M
1913.000000,F,3.000000,2.000000,36660.900000,3.000000,Y,M
1915.000000,F,3.000000,2.000000,68462.800000,2.000000,N,M
1918.000000,F,3.000000,2.000000,72841.300000,3.000000,N,M
1919.000000,M,2.000000,1.000000,63670.800000,3.000000,Y,M
1922.000000,M,1.000000,0.000000,12387.600000,4.000000,N,M
1924.000000,F,2.000000,1.000000,82931.300000,5.000000,N,M
1925.000000,F,3.000000,2.000000,57483.900000,3.000000,N,M
1927.000000,F,3.000000,2.000000,21274.000000,3.000000,N,S
1928.000000,F,3.000000,2.000000,28267.000000,2.000000,N,M
1930.000000,F,3.000000,2.000000,36725.100000,4.000000,N,M
1934.000000,M,2.000000,1.000000,94188.300000,4.000000,N,S
1937.000000,F,3.000000,2.000000,91861.000000,3.000000,Y,M
1940.000000,F,2.000000,1.000000,12374.900000,2.000000,Y,S
1941.000000,F,3.000000,2.000000,69133.900000,2.000000,Y,M
1943.000000,F,3.000000,2.000000,84948.000000,2.000000,Y,M
1944.000000,F,3.000000,2.000000,30998.800000,3.000000,N,M
1950.000000,M,3.000000,2.000000,21416.500000,2.000000,N,M
1954.000000,M,1.000000,0.000000,78554.200000,1.000000,N,S
1955.000000,M,2.000000,1.000000,3960.500000,1.000000,N,S
1957.000000,M,1.000000,0.000000,60101.100000,4.000000,Y,M
1958.000000,F,3.000000,2.000000,38215.900000,2.000000,N,M
1959.000000,F,2.000000,1.000000,13829.400000,1.000000,N,M
1960.000000,F,3.000000,2.000000,49745.300000,3.000000,N,M
1962.000000,F,3.000000,2.000000,88427.000000,1.000000,N,M
1963.000000,F,3.000000,2.000000,98003.700000,2.000000,Y,M
1964.000000,M,1.000000,0.000000,89142.700000,4.000000,N,S
1965.000000,F,1.000000,0.000000,74530.800000,4.000000,N,S
1967.000000,F,1.000000,0.000000,30000.000000,1.000000,N,S
1972.000000,F,3.000000,2.000000,76289.200000,3.000000,N,M
1974.000000,M,2.000000,1.000000,66931.900000,4.000000,N,M
1975.000000,M,3.000000,2.000000,9309.570000,2.000000,Y,M
1976.000000,F,2.000000,1.000000,14085.500000,1.000000,N,M
1977.000000,F,1.000000,0.000000,32962.600000,1.000000,N,S
1978.000000,F,1.000000,0.000000,35000.000000,1.000000,N,S
1979.000000,F,3.000000,2.000000,39000.000000,1.000000,N,S
1980.000000,F,1.000000,0.000000,77726.400000,4.000000,N,S
1981.000000,F,3.000000,2.000000,42000.000000,1.000000,N,S
1982.000000,F,2.000000,1.000000,2800.680000,3.000000,N,S
1986.000000,F,3.000000,2.000000,90271.600000,3.000000,N,M
1991.000000,F,3.000000,2.000000,64816.600000,2.000000,Y,M
1992.000000,F,3.000000,2.000000,98217.100000,3.000000,N,M
1994.000000,F,2.000000,1.000000,2929.130000,4.000000,N,S
1996.000000,F,3.000000,2.000000,41876.600000,3.000000,Y,M
1997.000000,M,1.000000,0.000000,96223.400000,5.000000,Y,M
1998.000000,F,1.000000,0.000000,15989.300000,4.000000,N,S
1999.000000,M,1.000000,0.000000,69168.400000,4.000000,Y,M
2000.000000,M,2.000000,1.000000,92148.500000,2.000000,Y,M
2001.000000,M,1.000000,0.000000,96681.000000,1.000000,Y,M
2002.000000,M,1.000000,0.000000,62705.900000,2.000000,Y,S
2003.000000,M,1.000000,0.000000,80221.200000,2.000000,N,S
2004.000000,M,1.000000,0.000000,84479.200000,3.000000,N,S
2005.000000,F,3.000000,2.000000,64977.400000,2.000000,N,M
2006.000000,F,1.000000,0.000000,77994.000000,3.000000,N,M
2007.000000,M,3.000000,2.000000,90103.700000,2.000000,N,M
2008.000000,F,1.000000,0.000000,59008.400000,2.000000,Y,M
2009.000000,M,2.000000,1.000000,5265.350000,4.000000,N,S
2010.000000,M,2.000000,1.000000,84978.100000,1.000000,N,S
2011.000000,F,3.000000,2.000000,36647.900000,3.000000,N,M
2012.000000,F,1.000000,0.000000,64319.200000,3.000000,N,S
2013.000000,F,2.000000,1.000000,73338.000000,3.000000,N,S
2014.000000,F,1.000000,0.000000,433.740000,4.000000,N,S
2015.000000,F,3.000000,2.000000,16962.200000,3.000000,N,M
2017.000000,M,3.000000,2.000000,10708.300000,2.000000,N,M
2020.000000,F,1.000000,0.000000,2031.610000,1.000000,N,M
2024.000000,F,3.000000,2.000000,16938.500000,3.000000,N,S
2027.000000,F,1.000000,0.000000,55221.000000,4.000000,N,M
2028.000000,F,2.000000,1.000000,8073.110000,4.000000,N,M
2029.000000,M,1.000000,0.000000,95448.600000,4.000000,Y,M
2030.000000,M,2.000000,1.000000,24141.500000,1.000000,Y,S
2031.000000,M,3.000000,2.000000,63152.600000,4.000000,Y,S
2032.000000,M,2.000000,1.000000,31952.000000,2.000000,N,S
2033.000000,M,3.000000,2.000000,72084.700000,4.000000,N,S
2034.000000,F,1.000000,0.000000,42760.500000,4.000000,N,S
2035.000000,F,2.000000,1.000000,49072.000000,3.000000,N,S
2036.000000,F,1.000000,0.000000,27371.800000,3.000000,Y,M
2040.000000,M,2.000000,1.000000,71472.900000,3.000000,N,M
2041.000000,F,1.000000,0.000000,95405.700000,4.000000,N,M
2042.000000,F,1.000000,0.000000,95786.800000,4.000000,Y,S
2044.000000,M,1.000000,0.000000,90321.600000,4.000000,N,S
2045.000000,M,2.000000,1.000000,90478.600000,4.000000,N,D
2046.000000,F,3.000000,2.000000,56187.000000,3.000000,N,M
2050.000000,F,2.000000,1.000000,35089.000000,1.000000,N,S
2052.000000,M,1.000000,0.000000,9780.660000,1.000000,N,M
2056.000000,M,3.000000,2.000000,53010.800000,1.000000,N,M
2057.000000,M,2.000000,1.000000,75004.500000,5.000000,N,M
2060.000000,M,1.000000,0.000000,19749.300000,4.000000,N,M
2061.000000,M,2.000000,1.000000,57626.900000,3.000000,Y,S
2062.000000,M,3.000000,2.000000,20078.000000,2.000000,N,M
2063.000000,F,3.000000,2.000000,47902.000000,2.000000,N,M
2064.000000,M,2.000000,1.000000,7545.960000,1.000000,Y,M
2068.000000,M,3.000000,2.000000,89459.900000,4.000000,N,S
2071.000000,F,2.000000,1.000000,13576.500000,3.000000,N,S
2073.000000,F,3.000000,2.000000,42031.800000,3.000000,N,M
2078.000000,M,3.000000,2.000000,43634.500000,1.000000,N,S
2082.000000,F,2.000000,1.000000,13109.100000,4.000000,N,S
2083.000000,M,2.000000,1.000000,92647.500000,4.000000,N,S
2084.000000,M,3.000000,2.000000,21021.600000,4.000000,Y,S
2085.000000,M,1.000000,0.000000,74460.700000,4.000000,Y,S
2087.000000,F,3.000000,2.000000,28787.400000,3.000000,N,S
2090.000000,M,2.000000,1.000000,13091.600000,4.000000,N,M
2093.000000,F,3.000000,2.000000,62061.800000,3.000000,Y,M
2094.000000,F,2.000000,1.000000,20550.900000,1.000000,Y,M
2097.000000,M,3.000000,2.000000,1765.410000,1.000000,N,M
2098.000000,F,3.000000,2.000000,19131.100000,4.000000,N,S
2101.000000,M,1.000000,0.000000,47870.800000,2.000000,Y,M
2102.000000,F,3.000000,2.000000,6440.460000,3.000000,Y,S
2104.000000,M,3.000000,2.000000,28766.900000,3.000000,N,M
2106.000000,M,2.000000,1.000000,5252.290000,1.000000,N,M
2109.000000,M,3.000000,2.000000,91272.200000,1.000000,Y,M
2114.000000,F,1.000000,0.000000,73228.300000,4.000000,N,S
2117.000000,M,2.000000,1.000000,64792.300000,4.000000,N,M
2119.000000,F,1.000000,0.000000,93322.100000,3.000000,Y,S
2122.000000,M,3.000000,2.000000,49910.700000,4.000000,Y,M
2123.000000,M,2.000000,1.000000,76161.400000,3.000000,Y,M
2124.000000,F,3.000000,2.000000,55860.000000,1.000000,Y,M
2131.000000,M,3.000000,2.000000,57360.800000,4.000000,Y,M
2132.000000,M,1.000000,0.000000,92414.700000,3.000000,Y,M
2134.000000,F,3.000000,2.000000,14578.800000,4.000000,Y,S
2135.000000,F,3.000000,2.000000,87578.200000,4.000000,Y,M
2136.000000,F,3.000000,2.000000,86695.400000,1.000000,N,M
2140.000000,F,1.000000,0.000000,83287.000000,3.000000,N,M
2141.000000,M,2.000000,1.000000,2067.820000,3.000000,N,M
2144.000000,M,3.000000,2.000000,30665.200000,1.000000,Y,M
2145.000000,F,2.000000,1.000000,83287.000000,3.000000,Y,M
2146.000000,F,2.000000,1.000000,98680.400000,3.000000,Y,M
2147.000000,M,1.000000,0.000000,65619.700000,3.000000,Y,M
2148.000000,F,2.000000,1.000000,95620.300000,3.000000,Y,M
2149.000000,F,1.000000,0.000000,85275.000000,3.000000,N,S
2150.000000,F,2.000000,1.000000,66921.400000,4.000000,Y,M
2151.000000,F,2.000000,1.000000,98453.600000,3.000000,Y,M
2153.000000,F,3.000000,2.000000,57420.000000,3.000000,Y,S
2154.000000,M,1.000000,0.000000,66000.000000,3.000000,N,M
2155.000000,M,3.000000,2.000000,47639.100000,3.000000,N,M
2158.000000,F,1.000000,0.000000,39461.000000,1.000000,N,S
2159.000000,M,2.000000,1.000000,47371.000000,4.000000,Y,M
2162.000000,M,2.000000,1.000000,16432.100000,1.000000,Y,S
2165.000000,F,2.000000,1.000000,540.400000,3.000000,Y,S
2167.000000,F,3.000000,2.000000,80087.700000,3.000000,N,M
2168.000000,F,3.000000,2.000000,59691.300000,2.000000,N,M
2169.000000,F,3.000000,2.000000,11251.100000,4.000000,Y,S
2173.000000,F,3.000000,2.000000,93559.100000,4.000000,N,S
2174.000000,F,3.000000,2.000000,3416.620000,1.000000,Y,S
2175.000000,F,1.000000,0.000000,93454.300000,3.000000,Y,S
2176.000000,M,1.000000,0.000000,5745.000000,1.000000,Y,M
2181.000000,M,3.000000,2.000000,60095.200000,1.000000,Y,S
2182.000000,F,2.000000,1.000000,6946.070000,1.000000,N,M
2183.000000,F,3.000000,2.000000,11234.700000,3.000000,Y,M
2184.000000,M,1.000000,0.000000,12387.600000,4.000000,N,M
2185.000000,F,2.000000,1.000000,82931.300000,5.000000,N,M
2186.000000,F,3.000000,2.000000,57483.900000,3.000000,N,M
2188.000000,F,3.000000,2.000000,21274.000000,3.000000,N,S
2189.000000,F,3.000000,2.000000,28267.000000,2.000000,N,M
2191.000000,F,3.000000,2.000000,36725.100000,4.000000,N,M
2195.000000,M,2.000000,1.000000,94188.300000,4.000000,N,S
2198.000000,F,3.000000,2.000000,91861.000000,3.000000,Y,M
2201.000000,F,2.000000,1.000000,12374.900000,2.000000,Y,S
2202.000000,F,3.000000,2.000000,69133.900000,2.000000,Y,M
2204.000000,F,3.000000,2.000000,84948.000000,2.000000,Y,M
2205.000000,F,3.000000,2.000000,30998.800000,3.000000,N,M
2207.000000,M,1.000000,0.000000,15924.200000,1.000000,N,S
2211.000000,M,3.000000,2.000000,21416.500000,2.000000,N,M
2215.000000,M,3.000000,2.000000,78554.200000,1.000000,N,M
2216.000000,F,3.000000,2.000000,38215.900000,2.000000,N,M
2217.000000,F,2.000000,1.000000,13829.400000,1.000000,N,M
2218.000000,F,3.000000,2.000000,49745.300000,3.000000,N,M
2220.000000,F,3.000000,2.000000,88427.000000,1.000000,N,M
2221.000000,F,3.000000,2.000000,98003.700000,2.000000,Y,M
2222.000000,M,1.000000,0.000000,89142.700000,4.000000,N,S
2223.000000,F,1.000000,0.000000,74530.800000,4.000000,N,S
2225.000000,F,1.000000,0.000000,38000.000000,1.000000,N,S
2230.000000,F,3.000000,2.000000,76289.200000,3.000000,N,M
2232.000000,M,2.000000,1.000000,66931.900000,4.000000,N,M
2233.000000,M,3.000000,2.000000,9309.570000,2.000000,Y,M
2234.000000,F,2.000000,1.000000,32962.600000,1.000000,N,M
2235.000000,F,1.000000,0.000000,42000.000000,1.000000,N,S
2236.000000,F,1.000000,0.000000,43000.000000,1.000000,N,S
2237.000000,F,3.000000,2.000000,42000.000000,1.000000,N,S
2238.000000,F,1.000000,0.000000,77726.400000,4.000000,N,S
2239.000000,F,3.000000,2.000000,37000.000000,1.000000,N,S
2240.000000,F,2.000000,1.000000,2800.680000,3.000000,N,S
2243.000000,F,3.000000,2.000000,90271.600000,3.000000,N,M
2247.000000,F,3.000000,2.000000,64816.600000,2.000000,Y,M
2248.000000,F,3.000000,2.000000,98217.100000,3.000000,N,M
2251.000000,F,1.000000,0.000000,15989.300000,4.000000,N,S
2252.000000,M,2.000000,1.000000,92148.500000,2.000000,Y,M
2253.000000,M,1.000000,0.000000,96681.000000,1.000000,Y,M
2254.000000,M,1.000000,0.000000,62705.900000,2.000000,Y,S
2255.000000,M,1.000000,0.000000,80221.200000,2.000000,N,S
2256.000000,M,1.000000,0.000000,84479.200000,2.000000,N,S
2257.000000,M,2.000000,1.000000,84978.100000,1.000000,N,S
2258.000000,F,3.000000,2.000000,36647.900000,3.000000,N,M
2259.000000,F,1.000000,0.000000,64319.200000,3.000000,N,S
2260.000000,F,2.000000,1.000000,73338.000000,3.000000,N,S
2261.000000,F,1.000000,0.000000,433.740000,4.000000,N,S
2262.000000,F,3.000000,2.000000,16962.200000,3.000000,N,M
2264.000000,M,3.000000,2.000000,10708.300000,2.000000,N,M
2267.000000,F,1.000000,0.000000,2031.610000,1.000000,N,M
2270.000000,F,3.000000,2.000000,16938.500000,5.000000,N,S
2273.000000,F,1.000000,0.000000,55221.000000,4.000000,N,M
2274.000000,F,2.000000,1.000000,8073.110000,4.000000,N,M
2275.000000,M,2.000000,1.000000,95448.600000,4.000000,Y,M
2276.000000,M,2.000000,1.000000,24141.500000,1.000000,Y,S
2277.000000,M,3.000000,2.000000,63152.600000,4.000000,Y,S
2279.000000,M,3.000000,2.000000,72084.700000,4.000000,N,S
2280.000000,F,1.000000,0.000000,42760.500000,3.000000,N,S
2281.000000,F,2.000000,1.000000,49072.000000,3.000000,N,S
2282.000000,F,1.000000,0.000000,27371.800000,3.000000,Y,M
2285.000000,M,1.000000,0.000000,71472.900000,3.000000,N,M
2286.000000,F,1.000000,0.000000,95405.700000,3.000000,N,M
2287.000000,F,1.000000,0.000000,95786.800000,3.000000,Y,S
2289.000000,M,1.000000,0.000000,90321.600000,4.000000,N,S
2290.000000,M,1.000000,0.000000,90478.600000,4.000000,N,S
2291.000000,F,3.000000,2.000000,56187.000000,3.000000,N,M
2294.000000,F,2.000000,1.000000,32098.000000,1.000000,N,S
2300.000000,M,3.000000,2.000000,53010.800000,1.000000,N,M
2301.000000,M,2.000000,1.000000,75004.500000,5.000000,N,M
2304.000000,M,1.000000,0.000000,19749.300000,4.000000,N,M
2305.000000,M,2.000000,1.000000,57626.900000,3.000000,Y,S
